Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
@TMCPoldaMetro,05.28 Situasi arus lalu lintas di Traffic Light Slipi Jakbar terpantau lancar. https://t.co/cf22VruYV1,5/21/2022 22:28,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,13.37 Situasi arus lalu lintas di sekitaran Bandara Internasional Soekarno-Hatta di siang hari ini dari Jakarta arah Bandara maupun sebaliknya terpantau ramai lancar. https://t.co/Cx5wjP1TYt,5/21/2022 6:37,in,,11,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.32 Situasi arus lalu lintas di Traffic Light Pancoran Jaksel menuju arah Kalibata terpantau padat. https://t.co/m57XrJN1Kb,5/20/2022 12:32,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,20.33 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 13+000 (Tomang) menuju arah Kebon Jeruk terpantau padat. https://t.co/wLrNCggQON,5/18/2022 13:34,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"17.26 Situasi arus lalu lintas di sekitaran Bandara Soetta yang arah ke Tangerang - Dadap - Perancis tersendat. Dihimbau bagi pengendara melewati Pos Rawa Burung di Perimeter Utara Bandara Soekarno-Hatta.
Cuaca hujan deras. Harap berhati hati. https://t.co/iQ1CsOfMJs",5/18/2022 10:26,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"17.04 Situasi arus lalu lintas di Tl. Tugu Tani mengarah Cikini, Senen, dan Balai Kota / Harmoni terpantau ramai lancar. https://t.co/ivYr8dkBBf",5/18/2022 10:04,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"08.37 Situasi arus lalu lintas di wilayah Bandara Soekarno-Hatta dari Jakarta/Tangerang arah Terminal 3 Keberangkatan &amp; area Perkantoran terpantau ramai lancar, cuaca cerah dan belum nampak terjadi kepadatan pengguna jasa Bandara. https://t.co/2A8wlrOEUc",5/18/2022 1:43,in,,6,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.33 Situasi arus lalu lintas di Exit Tol Semanggi terpantau ramai lancar. https://t.co/o9U7uZdvUj,5/17/2022 12:33,in,,9,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"19.15 Situasi arus lalu lintas di Ruas Tol JORR KM 36+500 menuju arah Jatiwarna terpantau padat, sedangkan arah Sebaliknya terpantau ramai lancar. https://t.co/xxpu97yzAr",5/17/2022 12:15,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.01 Situasi arus lalu lintas di Ruas Tol Jakarta-Cikampek KM 02+200 terpantau ramai lancar. https://t.co/cExvpVf6zV,5/17/2022 12:01,in,,7,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,18.40 Situasi arus lalu lintas di Traffic Light Ketapang Jakbar menuju arah Kota Tua terpantau ramai lancar. https://t.co/xbtCz6KysY,5/17/2022 11:41,in,,10,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"18.03 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 00+600 menuju arah Kebon Jeruk terpantau padat, sedangkan arah Tomang terpantau ramai lancar. https://t.co/hNunO5O8Rq",5/17/2022 11:03,in,,3,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"17.49 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 05+800 (Kuningan) menuju arah Cawang terpantau padat, sedangkan arah Sebaliknya terpantau ramai lancar. https://t.co/yI27z03UWn",5/17/2022 10:49,in,,4,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,17.01 Situasi arus lalu lintas di Traffic Light Cempaka Putih Jakpus menuju arah Pulo Gadung maupun arah Sunter terpantau ramai lancar. https://t.co/AgY5qDcNNs,5/17/2022 10:01,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.03 Situasi arus lalu lintas di Traffic Light Caglak Jl. TB Simatupang Jaktim terpantau ramai lancar. https://t.co/0X5Jzql7U5,5/17/2022 9:10,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,15.42 Situasi arus lalu lintas di Traffic Light Bundaran Pondok Indah Jaksel terpantau ramai lancar. https://t.co/m5HxadAUje,5/17/2022 8:43,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.52 Situasi arus lalu lintas di Traffic Light Asemka Jakbar terpantau ramai lancar. https://t.co/iynKy1a4PV,5/17/2022 7:53,in,,8,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.30 Situasi arus lalu lintas di Kawasan Lingkar Semanggi menuju arah Slipi terpantau ramai lancar. https://t.co/bJLe7jM9TG,5/17/2022 7:31,in,,10,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"11.53 Kegiatan Penyampaian Pendapat dari Aliansi Petani Kelapa Sawit di Kawasan Patung Kuda Monas Jakpus masih berlangsung, Situasi arus lalu lintas di Sekitar Lokasi terpantau ramai lancar. https://t.co/4RXUZ7CkOa",5/17/2022 4:55,in,,14,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"09.52 Situasi arus lalu lintas di Ruas Tol Jagorawi KM 01+200 (Halim) menuju arah Cawang terpantau padat, sedangkan arah Sebaliknya terpantau ramai lancar. https://t.co/Ko2BXFCCJl",5/17/2022 2:52,in,,10,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,08.59 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 01+200 menuju arah Tomang maupun arah Sebaliknya terpantau ramai lancar. https://t.co/b1qVDF2SSa,5/17/2022 1:59,in,,6,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.41 Situasi arus lalu lintas di Ruas Tol JORR (Exit Tol Fatmawati) terpantau lancar. https://t.co/wjoY9xrB4s,5/13/2022 0:41,in,,8,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"07.10 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+400 (Semanggi) terpantau ramai lancar, Bagi Pengendara yang menggunakan Jalur Contraflow diimbau agar berhati-hati dan patuhi Rambu lalu lintas. https://t.co/SKFXRPyr8s",5/13/2022 0:10,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.52 Situasi arus lalu lintas di Traffic Light Pancoran Jaksel terpantau ramai lancar. https://t.co/vHOEKpAxM4,5/12/2022 23:58,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.27 Situasi arus lalu lintas di Traffic Light Pasar Rebo Jaktim menuju arah Jl. TB Simatupang maupun arah Kampung Rambutan terpantau ramai lancar. https://t.co/DGhK5lfhhK,5/12/2022 23:27,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"06.00 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 04+500 terpantau ramai lancar, Bagi Pengendara yang menggunakan Jalur Contraflow diimbau agar berhati-hati dan patuhi Rambu lalu lintas. https://t.co/wBFmYzoMK7",5/12/2022 23:01,in,,2,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,05.22 Situasi arus lalu lintas di Traffic Light Asemka Jakbar terpantau lancar. https://t.co/o9uPDL7bd9,5/12/2022 22:22,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,20.44 Situasi arus lalu lintas di kawasan  Bandara Soekarno-Hatta terpantau ramai lancar. https://t.co/b1sE4tlFMu,5/12/2022 13:45,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.04 Situasi arus lalu lintas di Bundaran Patung Kuda Monas Jakarta Pusat yg mengarah Harmoni dan sebaliknya mengarah Bundaran HI sudah normal kembali. https://t.co/S0PQOCE1zM,5/12/2022 12:05,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.12 Situasi arus lalu lintas di Ruas Tol Jagorawi KM 00+400 menuju arah Taman Mini terpantau padat. https://t.co/JQPxv92yw3,5/11/2022 12:12,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,19.00 Situasi arus lalu lintas di Ruas Tol Dalam Kota (Gerbang Tol Semanggi) menuju arah Cawang terpantau padat. https://t.co/TF3ylD5Lfo,5/11/2022 12:00,in,,1,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,18.43 Situasi arus lalu lintas di Ruas Tol Dalam Kota (Gerbang Tol Senayan) menuju arah Slipi terpantau padat. https://t.co/xoayxbq7cU,5/11/2022 11:43,in,,5,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,17.40 Situasi arus lalu lintas di Jl. Pattimura Jaksel menuju arah Jl. Trunojoyo maupun arah Jl. Prapanca Raya terpantau padat. https://t.co/0ZzDyAijoN,5/11/2022 10:40,in,,5,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,17.30 Situasi arus lalu lintas di Traffic Light Cengkareng Jakbar menuju arah Kalideres maupun arah Grogol terpantau ramai lancar. https://t.co/EMCrIktX6o,5/11/2022 10:30,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,17.18 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 06+400 (Semanggi) menuju arah Slipi maupun arah Pancoran terpantau ramai lancar. https://t.co/xTPGjOcl8i,5/11/2022 10:18,in,,1,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,21.40 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 02+800 menuju arah Tangerang maupun arah Sebaliknya terpantau ramai lancar. https://t.co/pBvWtNRCWO,5/9/2022 14:40,in,,8,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8075947,9338,TRUE,,
@TMCPoldaMetro,21.07 #Polri Satlantas Bandara Soetta melaksanakan Live Report Situasi arus lalu lintas di Terminal 3 Bandara Internasional Soekarno Hatta terpantau ramai lancar. https://t.co/3lEH83wUBY,5/9/2022 14:09,in,,19,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8075947,9338,TRUE,,
@TMCPoldaMetro,"20.26 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 04+500 menuju arah Cawang terpantau padat, sedangkan arah Sebaliknya terpantau ramai lancar. https://t.co/cEh8XwNid3",5/9/2022 13:26,in,,8,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8075947,9338,TRUE,,
@TMCPoldaMetro,"09.00 Situasi arus lalu lintas di Tl. Galur Jl. Letjend. R. Suprapto mengarah Senen terjadi kepadatan.
Diimbau bagi pengendara untuk berhati-hati dan jaga jarak aman kendaraaan anda. https://t.co/VTLU33GSiu",5/9/2022 2:01,in,,7,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.01 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel terpantau ramai lancar. https://t.co/yboVvpLUbY,5/8/2022 9:02,in,,3,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,14.55 Situasi arus lalu lintas di Jl. Raya Kalimalang Jaktim terpantau ramai lancar. https://t.co/8oOO4Ha2SQ,5/8/2022 7:55,in,,11,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,22.54 Situasi arus lalu lintas di Tl. H. Naman Jl. Raya Kalimalang dari Jakarta menuju Bekasi  maupun arah sebaliknya di malam hari ini terpantau ramai lancar. https://t.co/aKJoJvfGOG,5/7/2022 15:54,in,,26,4,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,22.32 Situasi arus lalu lintas di Km. 4 Tol Cikampek Halim arah Jakarta maupun arah Karawang terpantau ramai lancar. https://t.co/06bss6eczf,5/7/2022 15:32,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,22.30 Situasi arus lalu lintas di Km. 47 menjelang contra flow 1 lajur arah Jakarta terjadi sedikit keterlambatan. https://t.co/NxX0A4TfWY,5/7/2022 15:31,in,,18,4,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,08.08 Situasi arus lalu lintas di Terminal 3 kedatanagan Bandara Internasional Soekarno Hatta terpantau lancar. https://t.co/YeQIAioHbX,5/7/2022 1:10,in,,3,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.10 Situasi arus lalu lintas di Traffic Light Asia Afrika Senayan Jakpus terpantau lancar. https://t.co/wOxpiqfywk,5/6/2022 23:10,in,,3,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,"15.38 Situasi arus lalu lintas di Ruas Tol Cikampek Km. 47 lajur sebelah kanan terjadi kepadatan menjelang pemberlakuan Contra flow mulai dr Km. 47 s/d Km. 28.500.
Diimbau bagi pengendara untuk berhati-hati dan menjaga jarak aman kendaraan. https://t.co/gzKjH2rK39",5/6/2022 8:38,in,,8,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,15.21 Situasi arus lalu lintas di Tol Janger dr arah Underpass Tomang maupun turunan Gelong/arteri Jl. S. Parman menuju Tangerang maupun arah sebaliknya terpantau lancar di sore hari ini. https://t.co/CuWDCR49y6,5/6/2022 8:23,in,,9,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587652,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,12.29 Situasi arus lalu lintas di Ruas Tol Jakarta-Cikampek KM 08+000 terpantau ramai lancar. https://t.co/B09DCFvpQT,6/1/2022 5:29,in,,8,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.33 Situasi arus lalu lintas di Kawasan Obyek Wisata Pintu Utama Taman Margasatwa Ragunan Jaksel terpantau ramai lancar. https://t.co/CWju8Ko7kh,6/1/2022 4:33,in,,5,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,11.07 #Polri Satlantas Bandara Soetta melaksanakan Live Report Situasi arus lalu lintas di Wilayah Hukum Bandara Internasional Soekarno Hatta terpantau ramai lancar. https://t.co/joZsMpI8aB,6/1/2022 4:07,in,,6,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.44 Situasi arus lalu lintas di Kawasan Taman Impian Jaya Ancol (Pintu Gerbang Ancol Barat maupun Ancol Timur) Jakut terpantau ramai lancar. https://t.co/jdqINrGOB3,6/1/2022 3:44,in,,10,4,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,10.27 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 11+000 (Slipi) menuju arah Tomang maupun arah Semanggi terpantau ramai lancar. https://t.co/k2oDFz5WjK,6/1/2022 3:27,in,,3,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,09.15 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang-Cengkareng KM 31+400 menuju arah Bandara Soetta maupun arah Sebaliknya terpantau ramai lancar. https://t.co/U8f0c8kIHS,6/1/2022 2:16,in,,7,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,08.54 Situasi arus lalu lintas di Traffic Light Permai Jl. Yos Sudarso Jakut menuju arah Sunter maupun arah Tanjung Priok terpantau ramai lancar. https://t.co/Qo1rXGK75f,6/1/2022 1:54,in,,2,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,08.30 Situasi arus lalu lintas di Ruas Tol Jakarta-Tangerang KM 07+800 menuju arah Tomang maupun arah Sebaliknya terpantau ramai lancar. https://t.co/aRSCz0dWqU,6/1/2022 1:30,in,,1,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,08.00 #Polri Satlantas Bandara Soetta melaksanakan Live Report Situasi arus lalu lintas di Areal Dropzone Terminal 2 Keberangkatan Bandara Internasional Soekarno Hatta terpantau ramai lancar. https://t.co/AFSDo3WaAZ,5/31/2022 1:03,in,,7,3,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.49 Situasi arus lalu lintas di Traffic Light Sarinah Jakpus menuju arah Tanah Abang maupun arah Jl. Jendral Sudirman terpantau ramai lancar. https://t.co/KxFAEkxgjT,5/31/2022 0:49,in,,8,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.38 Situasi arus lalu lintas di Traffic Light Halim Baru Jaktim menuju arah Pancoran terpantau padat. https://t.co/59315vxc9f,5/31/2022 0:38,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.24 Situasi arus lalu lintas di Traffic Light Pancoran Jaksel menuju arah Kalibata maupun arah Cawang terpantau ramai lancar. https://t.co/OV0k7S9OCt,5/31/2022 0:24,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.12 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+400 (Semanggi) maupun Jalur Contraflow terpantau ramai lancar. https://t.co/5KOMcHLdBO,5/31/2022 0:12,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,07.02 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel menuju arah Panglima Polim terpantau ramai lancar. https://t.co/LMrdeLODfL,5/31/2022 0:02,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.54 Situasi arus lalu lintas di Traffic Light Matraman Jaktim menuju arah Jatinegara terpantau ramai lancar. https://t.co/XEEyQ3f463,5/30/2022 23:54,in,,15,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.42 Situasi arus lalu lintas di Traffic Light Tugu Tani Jakpus menuju arah Jl. Medan Merdeka Selatan maupun arah Kwitang terpantau ramai lancar. https://t.co/D6kncIt7u4,5/30/2022 23:43,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,06.21 Situasi arus lalu lintas di Traffic Light Rindam Jl. TB Simatupang Jaktim menuju arah Pasar Rebo terpantau ramai lancar. https://t.co/zKngQf2YlN,5/30/2022 23:21,in,,5,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,05.22 Situasi arus lalu lintas di Traffic Light Slipi Jakbar menuju arah Tomang terpantau lancar. https://t.co/gGCCC79bqW,5/30/2022 22:22,in,,7,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,04.52 Situasi arus lalu lintas di Ruas Tol Dalam Kota (Interchange Cawang) menuju arah Ruas Tol Ja-Pek maupun Jagorawi terpantau lancar. https://t.co/hlKqbvAwsH,5/30/2022 21:52,in,,6,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,22.35 Situasi arus lalu lintas di Traffic light Mabes Polri Jaksel terpantau lancar. https://t.co/bL0E6BpCMP,5/30/2022 15:35,in,,6,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,22.21 Situasi arus lalu lintas di Traffic light Kalibata menuju arah Pasar Minggu terpantau ramai lancar. https://t.co/rcbhym2lPz,5/30/2022 15:21,in,,9,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,22.08 Situasi arus lalu lintas di Traffic light Tugu Tani Jakpus terpantau ramai lancar. https://t.co/jfaEPuiQ7J,5/30/2022 15:08,in,,3,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,21.38 Situasi arus lalu lintas di ruas Tol Jakarta-Tangerang KM 03+500 terpantau ramai lancar. https://t.co/N2fN27n4Jq,5/30/2022 14:38,in,,7,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,20.52 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 12+600 Tomang menuju arah Grogol terpantau ramai lancar. sedangkan yg menuju arah Tangerang terpantau padat.. https://t.co/70rGtfWdDk,5/30/2022 13:52,in,,8,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,20.28 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 08+600 Semanggi terpantau ramai cenderung padat. https://t.co/TcPJH77a3J,5/30/2022 13:28,in,,8,2,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,18.40 Situasi arus lalu lintas di Tol Dalam Kota KM 02+600 terpantau ramai lancar. https://t.co/5U3qq9HkZJ,5/29/2022 11:40,in,,4,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.47 Situasi arus lalu lintas di Gerbang Tol Pluit 1 terpantau ramai lancar. https://t.co/HPb4YBvrbj,5/29/2022 9:47,in,,4,0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
@TMCPoldaMetro,16.34 Situasi arus lalu lintas di ruas Tol Jakarta-Tangerang KM 09+200 Karang Tengah terpantau ramai lancar. https://t.co/FqC97RKCIg,5/29/2022 9:34,in,,3,1,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,587651,121,0,8076622,9338,TRUE,,
